ServiceStationName,timestep,price
Coles Express Tweed Heads South,22/08/2016,97.1
Coles Express Tweed Heads South,23/08/2016,96.4
Coles Express Tweed Heads South,24/08/2016,96.4
Coles Express Tweed Heads South,25/08/2016,96.4
Coles Express Tweed Heads South,26/08/2016,96.4
Coles Express Tweed Heads South,27/08/2016,96.4
Coles Express Tweed Heads South,28/08/2016,96.4
Coles Express Tweed Heads South,29/08/2016,96.4
Coles Express Tweed Heads South,30/08/2016,96.4
Coles Express Tweed Heads South,31/08/2016,96.4
Coles Express Umina,2/08/2016,0
Coles Express Umina,3/08/2016,0
Coles Express Umina,4/08/2016,0
Coles Express Umina,5/08/2016,121.4
Coles Express Umina,6/08/2016,121.4
Coles Express Umina,7/08/2016,121.4
Coles Express Umina,8/08/2016,121.4
Coles Express Umina,9/08/2016,121.4
Coles Express Umina,10/08/2016,121.4
Coles Express Umina,11/08/2016,121.4
Coles Express Umina,12/08/2016,121.4
Coles Express Umina,13/08/2016,111.4
Coles Express Umina,14/08/2016,111.4
Coles Express Umina,15/08/2016,111.4
Coles Express Umina,16/08/2016,105.4
Coles Express Umina,17/08/2016,105.4
Coles Express Umina,18/08/2016,103.4
Coles Express Umina,19/08/2016,101.4
Coles Express Umina,20/08/2016,101.4
Coles Express Umina,21/08/2016,101.4
Coles Express Umina,22/08/2016,101.4
Coles Express Umina,23/08/2016,101.4
Coles Express Umina,24/08/2016,101.4
Coles Express Umina,25/08/2016,101.4
Coles Express Umina,26/08/2016,101.4
Coles Express Umina,27/08/2016,101.4
Coles Express Umina,28/08/2016,101.4
Coles Express Umina,29/08/2016,101.4
Coles Express Umina,30/08/2016,101.4
Coles Express Umina,31/08/2016,101.4
Coles Express Wagga Wagga,2/08/2016,0
Coles Express Wagga Wagga,3/08/2016,0
Coles Express Wagga Wagga,4/08/2016,0
Coles Express Wagga Wagga,5/08/2016,0
Coles Express Wagga Wagga,6/08/2016,0
Coles Express Wagga Wagga,7/08/2016,0
Coles Express Wagga Wagga,8/08/2016,0
Coles Express Wagga Wagga,9/08/2016,0
Coles Express Wagga Wagga,10/08/2016,121.7
Coles Express Wagga Wagga,11/08/2016,121.7
Coles Express Wagga Wagga,12/08/2016,120.6
Coles Express Wagga Wagga,13/08/2016,120.6
Coles Express Wagga Wagga,14/08/2016,120.6
Coles Express Wagga Wagga,15/08/2016,120.6
Coles Express Wagga Wagga,16/08/2016,120.6
Coles Express Wagga Wagga,17/08/2016,120.6
Coles Express Wagga Wagga,18/08/2016,120.6
Coles Express Wagga Wagga,19/08/2016,120.6
Coles Express Wagga Wagga,20/08/2016,120.1
Coles Express Wagga Wagga,21/08/2016,120.1
Coles Express Wagga Wagga,22/08/2016,120.1
Coles Express Wagga Wagga,23/08/2016,119.3
Coles Express Wagga Wagga,24/08/2016,119.3
Coles Express Wagga Wagga,25/08/2016,119.1
Coles Express Wagga Wagga,26/08/2016,119.1
Coles Express Wagga Wagga,27/08/2016,119.1
Coles Express Wagga Wagga,28/08/2016,119.1
Coles Express Wagga Wagga,29/08/2016,119.1
Coles Express Wagga Wagga,30/08/2016,119.1
Coles Express Wagga Wagga,31/08/2016,119.1
Coles Express Wahroonga,2/08/2016,0
Coles Express Wahroonga,3/08/2016,0
Coles Express Wahroonga,4/08/2016,110.4
Coles Express Wahroonga,5/08/2016,109.4
Coles Express Wahroonga,6/08/2016,109.4
Coles Express Wahroonga,7/08/2016,109.4
Coles Express Wahroonga,8/08/2016,109.4
Coles Express Wahroonga,9/08/2016,104.4
Coles Express Wahroonga,10/08/2016,101.4
Coles Express Wahroonga,11/08/2016,101.4
Coles Express Wahroonga,12/08/2016,100.4
Coles Express Wahroonga,13/08/2016,100.4
Coles Express Wahroonga,14/08/2016,99.4
Coles Express Wahroonga,15/08/2016,99.4
Coles Express Wahroonga,16/08/2016,97.4
Coles Express Wahroonga,17/08/2016,127.4
Coles Express Wahroonga,18/08/2016,127.4
Coles Express Wahroonga,19/08/2016,127.4
Coles Express Wahroonga,20/08/2016,127.4
Coles Express Wahroonga,21/08/2016,127.4
Coles Express Wahroonga,22/08/2016,127.4
Coles Express Wahroonga,23/08/2016,125.4
Coles Express Wahroonga,24/08/2016,125.2
Coles Express Wahroonga,25/08/2016,124.4
Coles Express Wahroonga,26/08/2016,119.4
Coles Express Wahroonga,27/08/2016,118.9
Coles Express Wahroonga,28/08/2016,118.4
Coles Express Wahroonga,29/08/2016,118.4
Coles Express Wahroonga,30/08/2016,117.9
Coles Express Wahroonga,31/08/2016,117.9
Coles Express Wallsend,2/08/2016,104.4
Coles Express Wallsend,3/08/2016,104.4
Coles Express Wallsend,4/08/2016,104.4
Coles Express Wallsend,5/08/2016,104.4
Coles Express Wallsend,6/08/2016,104.4
Coles Express Wallsend,7/08/2016,104.4
Coles Express Wallsend,8/08/2016,104.4
Coles Express Wallsend,9/08/2016,104.4
Coles Express Wallsend,10/08/2016,104.4
Coles Express Wallsend,11/08/2016,104.4
Coles Express Wallsend,12/08/2016,101.4
Coles Express Wallsend,13/08/2016,101.4
Coles Express Wallsend,14/08/2016,101.4
Coles Express Wallsend,15/08/2016,101.4
Coles Express Wallsend,16/08/2016,101.4
Coles Express Wallsend,17/08/2016,101.4
Coles Express Wallsend,18/08/2016,101.4
Coles Express Wallsend,19/08/2016,101.4
Coles Express Wallsend,20/08/2016,101.4
Coles Express Wallsend,21/08/2016,101.4
Coles Express Wallsend,22/08/2016,101.4
Coles Express Wallsend,23/08/2016,101.4
Coles Express Wallsend,24/08/2016,101.4
Coles Express Wallsend,25/08/2016,101.4
Coles Express Wallsend,26/08/2016,101.4
Coles Express Wallsend,27/08/2016,101.4
Coles Express Wallsend,28/08/2016,101.4
Coles Express Wallsend,29/08/2016,101.4
Coles Express Wallsend,30/08/2016,101.4
Coles Express Wallsend,31/08/2016,101.4
Coles Express Waterloo,2/08/2016,106.4
Coles Express Waterloo,3/08/2016,105.9
Coles Express Waterloo,4/08/2016,105.2
Coles Express Waterloo,5/08/2016,104.4
Coles Express Waterloo,6/08/2016,103.9
Coles Express Waterloo,7/08/2016,103.4
Coles Express Waterloo,8/08/2016,102.9
Coles Express Waterloo,9/08/2016,101.4
Coles Express Waterloo,10/08/2016,98.4
Coles Express Waterloo,11/08/2016,97.9
Coles Express Waterloo,12/08/2016,96.4
Coles Express Waterloo,13/08/2016,96.4
Coles Express Waterloo,14/08/2016,96.4
Coles Express Waterloo,15/08/2016,96.4
Coles Express Waterloo,16/08/2016,95.9
Coles Express Waterloo,17/08/2016,127.9
Coles Express Waterloo,18/08/2016,127.9
Coles Express Waterloo,19/08/2016,127.9
Coles Express Waterloo,20/08/2016,127.9
Coles Express Waterloo,21/08/2016,127.9
Coles Express Waterloo,22/08/2016,127.9
Coles Express Waterloo,23/08/2016,124.4
Coles Express Waterloo,24/08/2016,123.9
Coles Express Waterloo,25/08/2016,123.9
Coles Express Waterloo,26/08/2016,121.4
Coles Express Waterloo,27/08/2016,121.4
Coles Express Waterloo,28/08/2016,115.4
Coles Express Waterloo,29/08/2016,112.4
Coles Express Waterloo,30/08/2016,112
Coles Express Waterloo,31/08/2016,108.4
Coles Express Wattle Grove,2/08/2016,0
Coles Express Wattle Grove,3/08/2016,113.9
Coles Express Wattle Grove,4/08/2016,113.9
Coles Express Wattle Grove,5/08/2016,113.9
Coles Express Wattle Grove,6/08/2016,113.9
Coles Express Wattle Grove,7/08/2016,103.9
Coles Express Wattle Grove,8/08/2016,103.9
Coles Express Wattle Grove,9/08/2016,103.9
Coles Express Wattle Grove,10/08/2016,103.9
Coles Express Wattle Grove,11/08/2016,103.9
Coles Express Wattle Grove,12/08/2016,103.9
Coles Express Wattle Grove,13/08/2016,103.9
Coles Express Wattle Grove,14/08/2016,103.9
Coles Express Wattle Grove,15/08/2016,103.9
Coles Express Wattle Grove,16/08/2016,103.9
Coles Express Wattle Grove,17/08/2016,126.4
Coles Express Wattle Grove,18/08/2016,126.4
Coles Express Wattle Grove,19/08/2016,126.4
Coles Express Wattle Grove,20/08/2016,126.4
Coles Express Wattle Grove,21/08/2016,126.4
Coles Express Wattle Grove,22/08/2016,126.4
Coles Express Wattle Grove,23/08/2016,126.4
Coles Express Wattle Grove,24/08/2016,126.4
Coles Express Wattle Grove,25/08/2016,126.4
Coles Express Wattle Grove,26/08/2016,118.9
Coles Express Wattle Grove,27/08/2016,118.9
Coles Express Wattle Grove,28/08/2016,118.9
Coles Express Wattle Grove,29/08/2016,116.9
Coles Express Wattle Grove,30/08/2016,116.9
Coles Express Wattle Grove,31/08/2016,116.9
Coles Express Wauchope,2/08/2016,122.9
Coles Express Wauchope,3/08/2016,122.9
Coles Express Wauchope,4/08/2016,122.9
Coles Express Wauchope,5/08/2016,122.9
Coles Express Wauchope,6/08/2016,122.9
Coles Express Wauchope,7/08/2016,122.9
Coles Express Wauchope,8/08/2016,122.9
Coles Express Wauchope,9/08/2016,122.9
Coles Express Wauchope,10/08/2016,121.9
Coles Express Wauchope,11/08/2016,121.9
Coles Express Wauchope,12/08/2016,121.9
Coles Express Wauchope,13/08/2016,121.9
Coles Express Wauchope,14/08/2016,121.9
Coles Express Wauchope,15/08/2016,121.9
Coles Express Wauchope,16/08/2016,121.9
Coles Express Wauchope,17/08/2016,121.9
Coles Express Wauchope,18/08/2016,121.9
Coles Express Wauchope,19/08/2016,121.9
Coles Express Wauchope,20/08/2016,121.9
Coles Express Wauchope,21/08/2016,121.9
Coles Express Wauchope,22/08/2016,121.9
Coles Express Wauchope,23/08/2016,120.5
Coles Express Wauchope,24/08/2016,120.5
Coles Express Wauchope,25/08/2016,120.2
Coles Express Wauchope,26/08/2016,120.2
Coles Express Wauchope,27/08/2016,120.2
Coles Express Wauchope,28/08/2016,120.2
Coles Express Wauchope,29/08/2016,120.2
Coles Express Wauchope,30/08/2016,120.2
Coles Express Wauchope,31/08/2016,120.2
Coles Express West Ryde,2/08/2016,112.9
Coles Express West Ryde,3/08/2016,112.4
Coles Express West Ryde,4/08/2016,110.4
Coles Express West Ryde,5/08/2016,104.4
Coles Express West Ryde,6/08/2016,104.4
Coles Express West Ryde,7/08/2016,103.3
Coles Express West Ryde,8/08/2016,103.3
Coles Express West Ryde,9/08/2016,103.3
Coles Express West Ryde,10/08/2016,101.8
Coles Express West Ryde,11/08/2016,101.8
Coles Express West Ryde,12/08/2016,99.4
Coles Express West Ryde,13/08/2016,97.4
Coles Express West Ryde,14/08/2016,97.4
Coles Express West Ryde,15/08/2016,96.4
Coles Express West Ryde,16/08/2016,95.9
Coles Express West Ryde,17/08/2016,127.4
Coles Express West Ryde,18/08/2016,127.4
Coles Express West Ryde,19/08/2016,127.4
Coles Express West Ryde,20/08/2016,127.4
Coles Express West Ryde,21/08/2016,127.4
Coles Express West Ryde,22/08/2016,126.9
Coles Express West Ryde,23/08/2016,125.4
Coles Express West Ryde,24/08/2016,125.4
Coles Express West Ryde,25/08/2016,121.4
Coles Express West Ryde,26/08/2016,115.4
Coles Express West Ryde,27/08/2016,115.4
Coles Express West Ryde,28/08/2016,115.4
Coles Express West Ryde,29/08/2016,115.2
Coles Express West Ryde,30/08/2016,111.4
Coles Express West Ryde,31/08/2016,111.4
Coles Express Wetherill Park,2/08/2016,0
Coles Express Wetherill Park,3/08/2016,111.4
Coles Express Wetherill Park,4/08/2016,111.4
Coles Express Wetherill Park,5/08/2016,111.4
Coles Express Wetherill Park,6/08/2016,111.4
Coles Express Wetherill Park,7/08/2016,111.4
Coles Express Wetherill Park,8/08/2016,101.4
Coles Express Wetherill Park,9/08/2016,101.4
Coles Express Wetherill Park,10/08/2016,101.4
Coles Express Wetherill Park,11/08/2016,101.4
Coles Express Wetherill Park,12/08/2016,101.4
Coles Express Wetherill Park,13/08/2016,101.4
Coles Express Wetherill Park,14/08/2016,101.4
Coles Express Wetherill Park,15/08/2016,101.4
Coles Express Wetherill Park,16/08/2016,101.4
Coles Express Wetherill Park,17/08/2016,127.4
Coles Express Wetherill Park,18/08/2016,127.4
Coles Express Wetherill Park,19/08/2016,127.4
Coles Express Wetherill Park,20/08/2016,127.4
Coles Express Wetherill Park,21/08/2016,127.4
Coles Express Wetherill Park,22/08/2016,127.4
Coles Express Wetherill Park,23/08/2016,127.4
Coles Express Wetherill Park,24/08/2016,127.4
Coles Express Wetherill Park,25/08/2016,121.4
Coles Express Wetherill Park,26/08/2016,121.4
Coles Express Wetherill Park,27/08/2016,121.4
Coles Express Wetherill Park,28/08/2016,121.4
Coles Express Wetherill Park,29/08/2016,121.4
Coles Express Wetherill Park,30/08/2016,121.4
Coles Express Wetherill Park,31/08/2016,121.4
Coles Express Wollongong,2/08/2016,0
Coles Express Wollongong,3/08/2016,0
Coles Express Wollongong,4/08/2016,0
Coles Express Wollongong,5/08/2016,106.9
Coles Express Wollongong,6/08/2016,106.9
Coles Express Wollongong,7/08/2016,106.9
Coles Express Wollongong,8/08/2016,106.9
Coles Express Wollongong,9/08/2016,102.4
Coles Express Wollongong,10/08/2016,101.9
Coles Express Wollongong,11/08/2016,101.9
Coles Express Wollongong,12/08/2016,101.9
Coles Express Wollongong,13/08/2016,101.9
Coles Express Wollongong,14/08/2016,101.9
Coles Express Wollongong,15/08/2016,101.9
Coles Express Wollongong,16/08/2016,101.9
Coles Express Wollongong,17/08/2016,101.9
Coles Express Wollongong,18/08/2016,101.9
Coles Express Wollongong,19/08/2016,101.9
Coles Express Wollongong,20/08/2016,101.9
Coles Express Wollongong,21/08/2016,101.9
Coles Express Wollongong,22/08/2016,101.9
Coles Express Wollongong,23/08/2016,101.9
Coles Express Wollongong,24/08/2016,101.9
Coles Express Wollongong,25/08/2016,97.9
Coles Express Wollongong,26/08/2016,97.9
Coles Express Wollongong,27/08/2016,97.9
Coles Express Wollongong,28/08/2016,97.9
Coles Express Wollongong,29/08/2016,97.9
Coles Express Wollongong,30/08/2016,97.9
Coles Express Wollongong,31/08/2016,97.9
Coles Express Woy Woy,2/08/2016,0
Coles Express Woy Woy,3/08/2016,0
Coles Express Woy Woy,4/08/2016,0
Coles Express Woy Woy,5/08/2016,0
Coles Express Woy Woy,6/08/2016,0
Coles Express Woy Woy,7/08/2016,121.4
Coles Express Woy Woy,8/08/2016,121.4
Coles Express Woy Woy,9/08/2016,121.4
Coles Express Woy Woy,10/08/2016,121.4
Coles Express Woy Woy,11/08/2016,121.4
Coles Express Woy Woy,12/08/2016,121.4
Coles Express Woy Woy,13/08/2016,121.4
Coles Express Woy Woy,14/08/2016,121.4
Coles Express Woy Woy,15/08/2016,121.4
Coles Express Woy Woy,16/08/2016,121.4
Coles Express Woy Woy,17/08/2016,121.4
Coles Express Woy Woy,18/08/2016,121.4
Coles Express Woy Woy,19/08/2016,105.4
Coles Express Woy Woy,20/08/2016,105.4
Coles Express Woy Woy,21/08/2016,105.4
Coles Express Woy Woy,22/08/2016,105.4
Coles Express Woy Woy,23/08/2016,105.4
Coles Express Woy Woy,24/08/2016,105.4
Coles Express Woy Woy,25/08/2016,105.4
Coles Express Woy Woy,26/08/2016,105.4
Coles Express Woy Woy,27/08/2016,105.4
Coles Express Woy Woy,28/08/2016,105.4
Coles Express Woy Woy,29/08/2016,105.4
Coles Express Woy Woy,30/08/2016,105.4
Coles Express Woy Woy,31/08/2016,105.4
Coles Express Wyalong,2/08/2016,0
Coles Express Wyalong,3/08/2016,0
Coles Express Wyalong,4/08/2016,0
Coles Express Wyalong,5/08/2016,0
Coles Express Wyalong,6/08/2016,0
Coles Express Wyalong,7/08/2016,0
Coles Express Wyalong,8/08/2016,0
Coles Express Wyalong,9/08/2016,0
Coles Express Wyalong,10/08/2016,0
Coles Express Wyalong,11/08/2016,0
Coles Express Wyalong,12/08/2016,0
Coles Express Wyalong,13/08/2016,0
Coles Express Wyalong,14/08/2016,0
Coles Express Wyalong,15/08/2016,0
Coles Express Wyalong,16/08/2016,0
Coles Express Wyalong,17/08/2016,0
Coles Express Wyalong,18/08/2016,0
Coles Express Wyalong,19/08/2016,0
Coles Express Wyalong,20/08/2016,0
Coles Express Wyalong,21/08/2016,0
Coles Express Wyalong,22/08/2016,0
Coles Express Wyalong,23/08/2016,124.2
Coles Express Wyalong,24/08/2016,124.2
Coles Express Wyalong,25/08/2016,122.3
Coles Express Wyalong,26/08/2016,122.3
Coles Express Wyalong,27/08/2016,122.3
Coles Express Wyalong,28/08/2016,122.3
Coles Express Wyalong,29/08/2016,122.3
Coles Express Wyalong,30/08/2016,122.3
Coles Express Wyalong,31/08/2016,122.3
Costco Casula,2/08/2016,0
Costco Casula,3/08/2016,0
Costco Casula,4/08/2016,99.7
Costco Casula,5/08/2016,98.7
Costco Casula,6/08/2016,98.7
Costco Casula,7/08/2016,97.7
Costco Casula,8/08/2016,97.7
Costco Casula,9/08/2016,97.7
Costco Casula,10/08/2016,97.7
Costco Casula,11/08/2016,97.7
Costco Casula,12/08/2016,96.7
Costco Casula,13/08/2016,96.7
Costco Casula,14/08/2016,96.7
Costco Casula,15/08/2016,96.7
Costco Casula,16/08/2016,95.7
Costco Casula,17/08/2016,95.7
Costco Casula,18/08/2016,94.7
Costco Casula,19/08/2016,96.7
Costco Casula,20/08/2016,98.7
Costco Casula,21/08/2016,103.7
Costco Casula,22/08/2016,104.7
Costco Casula,23/08/2016,105.7
Costco Casula,24/08/2016,106.7
Costco Casula,25/08/2016,106.7
Costco Casula,26/08/2016,106.7
Costco Casula,27/08/2016,106.7
Costco Casula,28/08/2016,106.7
Costco Casula,29/08/2016,106.7
Costco Casula,30/08/2016,105.7
Costco Casula,31/08/2016,105.7
Enhance Albion Park,2/08/2016,98.2
Enhance Albion Park,3/08/2016,98.2
Enhance Albion Park,4/08/2016,97.1
Enhance Albion Park,5/08/2016,97.1
Enhance Albion Park,6/08/2016,97.1
Enhance Albion Park,7/08/2016,97.1
Enhance Albion Park,8/08/2016,97.1
Enhance Albion Park,9/08/2016,97.1
Enhance Albion Park,10/08/2016,96.8
Enhance Albion Park,11/08/2016,96.8
Enhance Albion Park,12/08/2016,96.8
Enhance Albion Park,13/08/2016,96.8
Enhance Albion Park,14/08/2016,96.8
Enhance Albion Park,15/08/2016,96.8
Enhance Albion Park,16/08/2016,96.8
Enhance Albion Park,17/08/2016,96.8
Enhance Albion Park,18/08/2016,96.8
Enhance Albion Park,19/08/2016,96.8
Enhance Albion Park,20/08/2016,123.7
Enhance Albion Park,21/08/2016,123.7
Enhance Albion Park,22/08/2016,122.7
Enhance Albion Park,23/08/2016,122.7
Enhance Albion Park,24/08/2016,121.8
Enhance Albion Park,25/08/2016,117.4
Enhance Albion Park,26/08/2016,115.8
Enhance Albion Park,27/08/2016,112.3
Enhance Albion Park,28/08/2016,112.3
Enhance Albion Park,29/08/2016,111.8
Enhance Albion Park,30/08/2016,108.2
Enhance Albion Park,31/08/2016,105.3
Enhance Barrack Heights,2/08/2016,107.1
Enhance Barrack Heights,3/08/2016,107.1
Enhance Barrack Heights,4/08/2016,101.8
Enhance Barrack Heights,5/08/2016,101.8
Enhance Barrack Heights,6/08/2016,101.8
Enhance Barrack Heights,7/08/2016,101.8
Enhance Barrack Heights,8/08/2016,101.8
Enhance Barrack Heights,9/08/2016,101.8
Enhance Barrack Heights,10/08/2016,98.9
Enhance Barrack Heights,11/08/2016,98.9
Enhance Barrack Heights,12/08/2016,98.9
Enhance Barrack Heights,13/08/2016,98.9
Enhance Barrack Heights,14/08/2016,98.9
Enhance Barrack Heights,15/08/2016,98.9
Enhance Barrack Heights,16/08/2016,98.9
Enhance Barrack Heights,17/08/2016,98.9
Enhance Barrack Heights,18/08/2016,98.9
Enhance Barrack Heights,19/08/2016,98.9
Enhance Barrack Heights,20/08/2016,122.7
Enhance Barrack Heights,21/08/2016,122.7
Enhance Barrack Heights,22/08/2016,122.7
Enhance Barrack Heights,23/08/2016,118.2
Enhance Barrack Heights,24/08/2016,116.8
Enhance Barrack Heights,25/08/2016,113.2
Enhance Barrack Heights,26/08/2016,111.8
Enhance Barrack Heights,27/08/2016,108.6
Enhance Barrack Heights,28/08/2016,108.6
Enhance Barrack Heights,29/08/2016,108.6
Enhance Barrack Heights,30/08/2016,107.1
Enhance Barrack Heights,31/08/2016,106.1
Enhance Grenfell,2/08/2016,117.9
Enhance Grenfell,3/08/2016,117.9
Enhance Grenfell,4/08/2016,117.9
Enhance Grenfell,5/08/2016,117.9
Enhance Grenfell,6/08/2016,117.9
Enhance Grenfell,7/08/2016,117.9
Enhance Grenfell,8/08/2016,117.9
Enhance Grenfell,9/08/2016,117.9
Enhance Grenfell,10/08/2016,117.9
Enhance Grenfell,11/08/2016,117.9
Enhance Grenfell,12/08/2016,117.9
Enhance Grenfell,13/08/2016,117.9
Enhance Grenfell,14/08/2016,117.9
Enhance Grenfell,15/08/2016,117.9
Enhance Grenfell,16/08/2016,117.9
Enhance Grenfell,17/08/2016,117.9
Enhance Grenfell,18/08/2016,117.9
Enhance Grenfell,19/08/2016,117.9
Enhance Grenfell,20/08/2016,117.9
Enhance Grenfell,21/08/2016,117.9
Enhance Grenfell,22/08/2016,117.9
Enhance Grenfell,23/08/2016,117.9
Enhance Grenfell,24/08/2016,117.9
Enhance Grenfell,25/08/2016,115.9
Enhance Grenfell,26/08/2016,115.9
Enhance Grenfell,27/08/2016,115.9
Enhance Grenfell,28/08/2016,115.9
Enhance Grenfell,29/08/2016,115.9
Enhance Grenfell,30/08/2016,115.9
Enhance Grenfell,31/08/2016,115.9
Enhance Oak Flats,2/08/2016,99.4
Enhance Oak Flats,3/08/2016,99.4
Enhance Oak Flats,4/08/2016,94.8
Enhance Oak Flats,5/08/2016,94.8
Enhance Oak Flats,6/08/2016,94.8
Enhance Oak Flats,7/08/2016,94.8
Enhance Oak Flats,8/08/2016,94.8
Enhance Oak Flats,9/08/2016,94.8
Enhance Oak Flats,10/08/2016,96.8
Enhance Oak Flats,11/08/2016,96.8
Enhance Oak Flats,12/08/2016,96.8
Enhance Oak Flats,13/08/2016,96.8
Enhance Oak Flats,14/08/2016,96.8
Enhance Oak Flats,15/08/2016,96.8
Enhance Oak Flats,16/08/2016,96.8
Enhance Oak Flats,17/08/2016,96.8
Enhance Oak Flats,18/08/2016,96.8
Enhance Oak Flats,19/08/2016,96.8
Enhance Oak Flats,20/08/2016,123.8
Enhance Oak Flats,21/08/2016,123.8
Enhance Oak Flats,22/08/2016,123.8
Enhance Oak Flats,23/08/2016,122.7
Enhance Oak Flats,24/08/2016,122.7
Enhance Oak Flats,25/08/2016,118.4
Enhance Oak Flats,26/08/2016,118.4
Enhance Oak Flats,27/08/2016,114.7
Enhance Oak Flats,28/08/2016,114.7
Enhance Oak Flats,29/08/2016,114.7
Enhance Oak Flats,30/08/2016,113.8
Enhance Oak Flats,31/08/2016,113.8
Fast and Ezy,2/08/2016,0
Fast and Ezy,3/08/2016,0
Fast and Ezy,4/08/2016,0
Fast and Ezy,5/08/2016,0
Fast and Ezy,6/08/2016,0
Fast and Ezy,7/08/2016,0
Fast and Ezy,8/08/2016,0
Fast and Ezy,9/08/2016,0
Fast and Ezy,10/08/2016,0
Fast and Ezy,11/08/2016,0
Fast and Ezy,12/08/2016,99.9
Fast and Ezy,13/08/2016,99.9
Fast and Ezy,14/08/2016,99.9
Fast and Ezy,15/08/2016,99.9
Fast and Ezy,16/08/2016,98.4
Fast and Ezy,17/08/2016,98.4
Fast and Ezy,18/08/2016,98.4
Fast and Ezy,19/08/2016,126.9
Fast and Ezy,20/08/2016,126.9
Fast and Ezy,21/08/2016,126.9
Fast and Ezy,22/08/2016,123.9
Fast and Ezy,23/08/2016,123.9
Fast and Ezy,24/08/2016,123.9
Fast and Ezy,25/08/2016,123.9
Fast and Ezy,26/08/2016,118.9
Fast and Ezy,27/08/2016,118.9
Fast and Ezy,28/08/2016,114.9
Fast and Ezy,29/08/2016,114.9
Fast and Ezy,30/08/2016,111.9
Fast and Ezy,31/08/2016,111.9
Freedom Fuel,2/08/2016,0
Freedom Fuel,3/08/2016,0
Freedom Fuel,4/08/2016,0
Freedom Fuel,5/08/2016,0
Freedom Fuel,6/08/2016,0
Freedom Fuel,7/08/2016,0
Freedom Fuel,8/08/2016,0
Freedom Fuel,9/08/2016,0
Freedom Fuel,10/08/2016,0
Freedom Fuel,11/08/2016,0
Freedom Fuel,12/08/2016,98.9
Freedom Fuel,13/08/2016,98.9
Freedom Fuel,14/08/2016,98.9
Freedom Fuel,15/08/2016,98.9
Freedom Fuel,16/08/2016,98.9
Freedom Fuel,17/08/2016,98.9
Freedom Fuel,18/08/2016,98.9
Freedom Fuel,19/08/2016,98.9
Freedom Fuel,20/08/2016,119.9
Freedom Fuel,21/08/2016,119.9
Freedom Fuel,22/08/2016,119.9
Freedom Fuel,23/08/2016,119.9
Freedom Fuel,24/08/2016,119.9
Freedom Fuel,25/08/2016,119.9
Freedom Fuel,26/08/2016,119.9
Freedom Fuel,27/08/2016,115.9
Freedom Fuel,28/08/2016,115.9
Freedom Fuel,29/08/2016,113.9
Freedom Fuel,30/08/2016,110.9
Freedom Fuel,31/08/2016,109.9
Fuelmart,2/08/2016,0
Fuelmart,3/08/2016,108.9
Fuelmart,4/08/2016,105.9
Fuelmart,5/08/2016,104.9
Fuelmart,6/08/2016,103.9
Fuelmart,7/08/2016,103.9
Fuelmart,8/08/2016,103.9
Fuelmart,9/08/2016,102.9
Fuelmart,10/08/2016,102.9
Fuelmart,11/08/2016,101.9
Fuelmart,12/08/2016,100.9
Fuelmart,13/08/2016,100.9
Fuelmart,14/08/2016,100.9
Fuelmart,15/08/2016,100.9
Fuelmart,16/08/2016,100.9
Fuelmart,17/08/2016,100.9
Fuelmart,18/08/2016,102.9
Fuelmart,19/08/2016,107.9
Fuelmart,20/08/2016,109.9
Fuelmart,21/08/2016,111.9
Fuelmart,22/08/2016,113.9
Fuelmart,23/08/2016,115.9
Fuelmart,24/08/2016,118.9
Fuelmart,25/08/2016,118.9
Fuelmart,26/08/2016,117.9
Fuelmart,27/08/2016,115.9
Fuelmart,28/08/2016,114.9
Fuelmart,29/08/2016,113.9
Fuelmart,30/08/2016,113.9
Fuelmart,31/08/2016,112.9
Golden Apple Super Store,2/08/2016,0
Golden Apple Super Store,3/08/2016,0
Golden Apple Super Store,4/08/2016,0
Golden Apple Super Store,5/08/2016,0
Golden Apple Super Store,6/08/2016,0
Golden Apple Super Store,7/08/2016,0
Golden Apple Super Store,8/08/2016,0
Golden Apple Super Store,9/08/2016,0
Golden Apple Super Store,10/08/2016,114.9
Golden Apple Super Store,11/08/2016,114.9
Golden Apple Super Store,12/08/2016,114.9
Golden Apple Super Store,13/08/2016,114.9
Golden Apple Super Store,14/08/2016,114.9
Golden Apple Super Store,15/08/2016,114.9
Golden Apple Super Store,16/08/2016,114.9
Golden Apple Super Store,17/08/2016,114.9
Golden Apple Super Store,18/08/2016,114.9
Golden Apple Super Store,19/08/2016,114.9
Golden Apple Super Store,20/08/2016,114.9
Golden Apple Super Store,21/08/2016,114.9
Golden Apple Super Store,22/08/2016,114.9
Golden Apple Super Store,23/08/2016,114.9
Golden Apple Super Store,24/08/2016,114.9
Golden Apple Super Store,25/08/2016,114.9
Golden Apple Super Store,26/08/2016,114.9
Golden Apple Super Store,27/08/2016,114.9
Golden Apple Super Store,28/08/2016,114.9
Golden Apple Super Store,29/08/2016,114.9
Golden Apple Super Store,30/08/2016,114.9
Golden Apple Super Store,31/08/2016,114.9
Independent Adamstown,2/08/2016,0
Independent Adamstown,3/08/2016,0
Independent Adamstown,4/08/2016,0
Independent Adamstown,5/08/2016,0
Independent Adamstown,6/08/2016,0
Independent Adamstown,7/08/2016,0
Independent Adamstown,8/08/2016,0
Independent Adamstown,9/08/2016,0
Independent Adamstown,10/08/2016,0
Independent Adamstown,11/08/2016,99.9
Independent Adamstown,12/08/2016,99.9
